,attachments,author_id,conversation_id,created_at,edit_history_tweet_ids,geo,id,in_reply_to_user_id,text,origen
83,{'media_keys': ['7_1132324512979202049']},343531385,1591020640521572354,2022-11-11 10:50:55+00:00,['1591020640521572354'],,1591020640521572354,,"Hace 4 años, un 11 de noviembre de 2018, en una final de Copa Libertadores...

Cómo te van a hacer un gol sacando del medio??!! 

⚪🔴⚪ #River 

#AyQueRisaViejaQuerida 😄
https://t.co/flKYd8orht",River
84,,1064306732908703745,1591020312010842112,2022-11-11 10:49:36+00:00,['1591020312010842112'],,1591020312010842112,,"『小園の滝』2022.11.11 sony rx100

#産山村 #産山 #阿蘇郡 #阿蘇 #熊本県 #熊本 #九州 #小園の滝 #滝 #紅葉 #🍁 #モミジ #カエデ #川 #ubuyama #aso #kumamoto #kyushu #kyusyu #japan #autumnleaves #japaneasemaple #river #waterfall #falls #kozonofalls https://t.co/mC9YwOePH7",River
85,{'media_keys': ['3_1591019338580082690']},818846013582639104,1591019344452268032,2022-11-11 10:45:46+00:00,['1591019344452268032'],,1591019344452268032,,"Happy Friday, shorter days and colder nights, but colorful skies #goodmorning #NewYork #NaturePhotography #river #sky #clouds #tree #silhouette https://t.co/LW8KckvOd1",River
86,{'media_keys': ['7_1591019016117780480']},223860814,1591019110259109889,2022-11-11 10:44:50+00:00,['1591019110259109889'],,1591019110259109889,,"11/11/18 la llegada a Núñez cuando ya nos sentíamos campeones! 
#River https://t.co/JSfKV5HEla",River
87,{'media_keys': ['3_1591017417727057920']},2984939924,1591017694144626693,2022-11-11 10:39:12+00:00,['1591017694144626693'],,1591017694144626693,,"作る係・食べる係

#memory #original #tour #story #art #東雲義狼 #烏丸時詠
#cooking #camping #autumn #barbecue #travel #tent #selfie #mountains #river #forest
#キャンプ #バーベキュー #秋 #旅行 #料理 https://t.co/buBmvJkiF1",River
88,{'media_keys': ['3_1591016562550415360']},1549658417572114434,1591016565432266753,2022-11-11 10:34:43+00:00,['1591016565432266753'],,1591016565432266753,,"मां नर्मदा को स्वच्छ रखने के लिए पैसे खर्च किए जाते हैं, पौधारोपण किया जाता है। उसके बाद विफल नीतियों की वजह से लगातार मां नर्मदा में गंदा पानी जाता रहता है। ऐसी व्यवस्था क्यों ?
#मप्र_व्यवस्था_परिवर्तन_2023
#मप्र_व्यवस्था_परिवर्तन
#मप्र_मांगे_बदलाव #narmadariver 
#narmada #River https://t.co/IHGYkuXX71",River
89,,591070350,1591016482917388289,2022-11-11 10:34:23+00:00,['1591016482917388289'],,1591016482917388289,,"#BREAKING #Russia #troops #withdrawn #west #bank #river #divides #Ukraine039s #Kherson #region #marking #humiliating #setback #Moscow039s #war #UkraineBreaking News Story .
BREAKING: Russia says all its troops were withdrawn from west bank of river t...
https://t.co/8lMDGetrGQ",River
90,,485064310,1591014158694486019,2022-11-11 10:25:09+00:00,['1591014158694486019'],,1591014158694486019,,"Se acercan las fechas de #HarryStyles en #River y me va agarrando  la frustración y la bronca conmigo misma por ser pobre y no haber podido comprar ni campo. Y encima, la buena de Mi hija me dice ""No importa ma, vamos a escucharlo desde afuera"" 😭😭",River
91,"{'media_keys': ['3_1591011844847706114', '3_1591011844851908610', '3_1591011844856156162', '3_1591011844843618308']}",1312459307997331467,1591011868285730816,2022-11-11 10:16:03+00:00,['1591011868285730816'],,1591011868285730816,,"Next week we begin a large-scale removal of Floating Pennywort on the #River Soar near Abbey Park. Delivered under our CRISEP Project funded by @stwater in partnership with @Leicester_News 🌳💧 
#invasivespecies 

@CRTEastMidlands 
@CanalRiverTrust 
@NE_WestMids 
@EnvAgencyMids https://t.co/84eXjvw73P",River
92,,1442161841912700929,1591011722780884994,2022-11-11 10:15:28+00:00,['1591011722780884994'],,1591011722780884994,,"Content analysis:
This article scores 43/100. The complete report can be viewed here: https://t.co/DWbX3AVg0R
(I'm a bot)

#River https://t.co/gGQ7JFWAiu",River
93,,1442161841912700929,1591010203478147074,2022-11-11 10:09:26+00:00,['1591010203478147074'],,1591010203478147074,,"Content analysis:
This article scores 53/100. The complete report can be viewed here: https://t.co/LKLWehp9SU
(I'm a bot)

#Nigeria #River https://t.co/BAnJ2F5xHl",River
94,{'media_keys': ['3_1591007857205444608']},19395129,1591007861739495424,2022-11-11 10:00:08+00:00,['1591007861739495424'],,1591007861739495424,,"📌Now #hiring! We're looking for an Associate Professor in Hydraulic #Engineering. This #vacancy is for a senior professional with expertise &amp; experience in #hydraulics of structures and #river systems. 

More: https://t.co/A3aszg6CMC https://t.co/Ypi0Z7S6Y4",River
95,,1442161841912700929,1591005851308986369,2022-11-11 09:52:09+00:00,['1591005851308986369'],,1591005851308986369,,"Content analysis:
This article scores 50/100. The complete report can be viewed here: https://t.co/WlKlLWwA1h
(I'm a bot)

#Books #Jobs #JobSeeker #SelfHelp #BookTwitter #River #Insta https://t.co/PLdNG2EvGv",River
96,,877774560350789634,1591004057011097600,2022-11-11 09:45:01+00:00,['1591004057011097600'],,1591004057011097600,,"#FollowTheSun #XavierRudd #River #Ocean #Sea #Aboriginal #Australia #AustraliaAboriginal #MusicAlbum #Rainwater #SeaWater #Rainbow 
Xavier Rudd - Follow the Sun.
https://t.co/2J00tE9znC",River
97,{'media_keys': ['3_1591003072968495106']},1334405841223471107,1591003074696445952,2022-11-11 09:41:07+00:00,['1591003074696445952'],,1591003074696445952,,https://t.co/68j54FQguk Creek Swing (Credit: True Photography)  #model #photography #nature #outdoors #public #creek #river #water #nude #naked #lingerie https://t.co/FOlf9ePPcK,River
98,,591070350,1591002959151702017,2022-11-11 09:40:39+00:00,['1591002959151702017'],,1591002959151702017,,"#BREAKING #bank #river #Kherson #Russia #concentrated #powerful #trained #group #elite #airborne #troops #help.Slava #UkrainiBreaking News Story .BREAKING 🚨🚨🚨

On the right bank of the river near Kherson , Russia concentrated a powe...
https://t.co/HcM1DrVjhJ",River
99,{'media_keys': ['3_1591001632904470528']},20129766,1591002108903710721,2022-11-11 09:37:16+00:00,['1591002108903710721'],,1591002108903710721,,"Guten Morgen und einen Schönen Freitag zum Start ins Wochenende.
#gutenmorgen #goodmorning #herbst #autumn #deutschland #germany #berlin #köpenick #spree #fluss #river #sonnenaufgang #sunrise #wolken #clouds https://t.co/tbzNVsTgaw",River
0,{'media_keys': ['3_1591075905711095809']},828358302,1591075909645520899,2022-11-11 14:30:32+00:00,['1591075909645520899'],,1591075909645520899,,"🔙 4 años de la final de ida de la #Libertadores 2018 🏆

#River ⚪🔴 2-2 🔵🟡 #Boca https://t.co/Bho4Oe7RQ7",Boca
1,,814132591469150208,1591075905761431554,2022-11-11 14:30:31+00:00,['1591075905761431554'],,1591075905761431554,,"Vienen a la carga por Valentín Barco, ¿qué va a hacer Boca? #Boca #DaleBocaEh | Olé https://t.co/cvdG03yDOb",Boca
2,{'media_keys': ['3_1591075822319935489']},1563975608073428993,1591075831589502978,2022-11-11 14:30:13+00:00,['1591075831589502978'],,1591075831589502978,,"EL EX BOCA QUE REVELÓ SU SALIDA: ""HABLÉ CON RIQUELME Y LE DIJE..."" 💬

Un jugador que se fue de #Boca por lo bajo se refirió a la conversación que tuvo con Juan Román #Riquelme para despejar dudas de su salida.

👉 https://t.co/sxfDJAuAwp https://t.co/yrTWOqJ91f",Boca
3,,190697412,1591075667856461824,2022-11-11 14:29:34+00:00,['1591075667856461824'],,1591075667856461824,,EL SENIOR GANÓ Y VA CONTRA #BOCA POR EL PASE A LA FINAL. https://t.co/8eYlBXXxdA,Boca
4,,41638616,1591074700809375745,2022-11-11 14:25:44+00:00,['1591074700809375745'],,1591074700809375745,,"El ex #Boca, Leandro Paredes, fue ratificadown la lista de los 26 de Scaloni.",Boca
5,{'media_keys': ['7_1591073125147500544']},226811485,1591073095573393409,2022-11-11 14:19:39+00:00,['1591073172409180160'],,1591073172409180160,226811485.0,"""ALCARAZ NO SE MERECÍA SEMEJANTE SANCIÓN POR SOLAMENTE SACARSE LA CAMISETA"" 💬

👉 El presidente de #Racing se refirió a las sanciones a los jugadores luego de sus expulsiones ante #Boca. https://t.co/dtmZJi9Nuj",Boca
6,{'media_keys': ['3_1591072848738762752']},1344478423809482757,1591072856758255623,2022-11-11 14:18:24+00:00,['1591072856758255623'],,1591072856758255623,,Mostra o tamanho de sua língua aqui. #linguagrande #Boca #sexy https://t.co/ljRq2RUG5H,Boca
7,{'media_keys': ['3_1591069089979666432']},259560903,1591069099354120192,2022-11-11 14:03:28+00:00,['1591069099354120192'],,1591069099354120192,,#ManuelRocha en la galería #Boca Bucareli #arte en #CDMX https://t.co/otzYpVaMka,Boca
8,,814132591469150208,1591068417645285379,2022-11-11 14:00:46+00:00,['1591068417645285379'],,1591068417645285379,,Boca le mete presión a Tigre por Mateo Retegui #Boca #DaleBocaEh | Olé https://t.co/9GnMqam8zF,Boca
9,,1193747653,1591067744480374784,2022-11-11 13:58:05+00:00,['1591067744480374784'],,1591067744480374784,,¡Diarios  está disponible! https://t.co/DPd4Ut68sG Gracias a @adnrionegro #opinión #boca,Boca
10,,1159819188153794560,1591067470839746560,2022-11-11 13:57:00+00:00,['1591067470839746560'],,1591067470839746560,,"++-comprate el album panini QATAR 2022 completo electronico
aqui: https://t.co/v5UYXZ36br
 #Atletico #AtleticoMadrid #AtleticoGrau 
#DeportivoCuenca #DeportivoAlaves #deportivocali108años 
#DeportesHOY #River #Boca #BocaCampeonDelMundo 
#BocaJunior #Tucumán #Emelec #millonarios",Boca
11,,1159819188153794560,1591066715655389186,2022-11-11 13:54:00+00:00,['1591066715655389186'],,1591066715655389186,,"+-comprate el album panini QATAR 2022 completo electronico
aqui: https://t.co/v5UYXYLvjT
 #Atletico #AtleticoMadrid #AtleticoGrau 
#DeportivoCuenca #DeportivoAlaves #deportivocali108años 
#DeportesHOY #River #Boca #BocaCampeonDelMundo 
#BocaJunior #Tucumán #Emelec #millonarios",Boca
12,,1275223381,1591064107041845248,2022-11-11 13:43:38+00:00,['1591064107041845248'],,1591064107041845248,,¡Xeneize News está disponible! https://t.co/uPShhP9Mvp Gracias a @Tincho_MS @ESPNArgentina #boca #golcaracol,Boca
13,{'media_keys': ['3_1591062115275755521']},740706352721502210,1591062619003420678,2022-11-11 13:37:43+00:00,['1591062619003420678'],,1591062619003420678,,"🚨 NEGOCIACIÓN CON ROSSI

#Boca realizará una nueva oferta para renovar el contrato del arquero con el club. 

💬 La oferta de contrato de #Flamengo es SUPERADORA a la de #Fiorentina https://t.co/A1ayGjR8Nz",Boca
14,,41638616,1591062095248121856,2022-11-11 13:35:38+00:00,['1591062095248121856'],,1591062095248121856,,"Si #Tigre quiere retener a #Retegui debe comprar el 50% del pase ($2.5 millones), de lo contrario #Boca buscará repescalo.",Boca
15,,41638616,1591061707333697536,2022-11-11 13:34:06+00:00,['1591061707333697536'],,1591061707333697536,,"En el senior, #Boca le ganó 0-1 a Temperley con hol del Chavo Pinto.",Boca
16,{'media_keys': ['3_1591060910134755328']},778984633929170944,1591060916359286784,2022-11-11 13:30:57+00:00,['1591060916359286784'],,1591060916359286784,,"[#TrofeoDeCampeones🏆] ¡Salieron las sanciones! 

📌#Racing🇦🇷: Alcaraz 3 partidos, Galván 2 y Carbonero 1. 

📌#Boca🇦🇷: Benedetto 4, Fabra, Zambrano, Villa, González, Advíncula y Varela 1. 

#CABJ #RC https://t.co/h3SSJ6ycWj",Boca
17,,814132591469150208,1591060814588514306,2022-11-11 13:30:33+00:00,['1591060814588514306'],,1591060814588514306,,El sorpresivo look de Vázquez en sus vacaciones #Boca #DaleBocaEh | Planeta Boca Juniors https://t.co/BLhNQtMZAO,Boca
18,,814132591469150208,1591053268670730241,2022-11-11 13:00:34+00:00,['1591053268670730241'],,1591053268670730241,,La respuesta de Chiqui Tapia sobre el gesto de Benedetto #Boca #DaleBocaEh | Olé https://t.co/lwWGBVznuh,Boca
19,"{'media_keys': ['3_1591051909867110401', '3_1591051918985527298']}",465206334,1591051925994508288,2022-11-11 12:55:14+00:00,['1591051925994508288'],,1591051925994508288,,"#TorneoBinance

¡DURAS SANCIONES DEL TDD!

#Racing | Carlos Alcaraz recibió 3 fechas de suspensión.

#Boca | Dario Benedetto recibió 4 fechas de suspensión. https://t.co/XuinGU5qHj",Boca
20,{'media_keys': ['3_1591042091878080513']},314479901,1591049796886069249,2022-11-11 12:46:46+00:00,['1591049796886069249'],,1591049796886069249,,✔️La Mesa de las Cortes de Aragón ha calificado este viernes el proyecto de ley de presupuestos de la Comunidad para 2023. 📄El texto normativo se publicará mañana en el #BOCA. https://t.co/AA3SgTQS5S,Boca
21,"{'media_keys': ['3_1591048653652852736', '3_1591048659315179522', '3_1591048662809022465', '3_1591048669083701250']}",2378202424,1591048674490339331,2022-11-11 12:42:18+00:00,['1591048674490339331'],,1591048674490339331,,Hoy hace 68 años (11/11/1954) #Boca ganaba el #Campeonato1954 al ganarle 1-0 el ante ultimo partido a #Tigre en la #Bombonera. Fue la 13° liga de 35 y el titulo 26 de ⭐️73. DT= Ernesto Lazzatti.  / #MartoLiga #OtraCopaBoca  🎥= https://t.co/oPKO5CjNHf https://t.co/jxh96hM2Aj,Boca
22,"{'media_keys': ['3_1591046867131011072', '3_1591046867177160704', '3_1591046867156082689', '3_1591046867231670272']}",1391770892611559428,1591048500237971456,2022-11-11 12:41:37+00:00,['1591048500237971456'],,1591048500237971456,,"a great season @BocaJrsOficial saw them finish as #TorneoBinance champions in the @LigaAFA! Their highest rated players, according to #PassIT, were #GuillermoFernández, followed by #AgustínRossi &amp; #FrankFabra! @LigaAFA_Eng #LigaAFA #BocaJuniors #CABJ #BocaJrs #Boca https://t.co/b7XoTjAr1S",Boca
23,,1465742499473870850,1591048030270230530,2022-11-11 12:39:45+00:00,['1591048030270230530'],,1591048030270230530,,"🧐 El Pipa Benedetto jugó en #Boca apenas un partido más entre su etapa goleadora del 2017/2018 y el 2022. ¿Cómo son sus números? ¿Hay mucha diferencia?
https://t.co/SArqotwROf",Boca
24,,1562917409412894720,1591046486380662784,2022-11-11 12:33:37+00:00,['1591046486380662784'],,1591046486380662784,,"🚨 Además: Fabra y Galván, dos partidos.

1️⃣ Cotejo de suspensión para Zambrano,villa, Carbonero,""pulpo"" Gonzalez, advincula y Alan Varela 

📻Lo escuchaste antes en @radiolared AM910.

#Boca- #Racing.",Boca
25,{'media_keys': ['3_1591046131961806848']},1400609288012406789,1591046134964682752,2022-11-11 12:32:13+00:00,['1591046134964682752'],,1591046134964682752,,"11/11 #Boca🌴High today 84° a little cooler evenings this Sat and Sun~lower chances of showers☔️2 weeks till Thanksgiving🦃✝️
❤️🤍💙⚔️ https://t.co/MjgnAD2jWP",Boca
26,{'media_keys': ['3_1591045955322798081']},477195751,1591045961119301632,2022-11-11 12:31:31+00:00,['1591045961119301632'],,1591045961119301632,,"📲 ¡Seguí el día a día de #Boca en #Instagram en #BOCAPASIONTOTAL 

https://t.co/CJwhMvqICK… https://t.co/4gbragYaTQ",Boca
27,,814132591469150208,1591045742864506880,2022-11-11 12:30:39+00:00,['1591045742864506880'],,1591045742864506880,,Las duras sanciones a la Reserva de Lanus tras los incidentes contra Boca #Boca #DaleBocaEh | Olé https://t.co/StWxhsvYSe,Boca
28,,796487866603868160,1591045364937011202,2022-11-11 12:29:09+00:00,['1591045364937011202'],,1591045364937011202,,"⚠️ OTRO PAPELON MAS QUE INVOLUCRA A RACING Y BOCA 

#Racing #Boca 

https://t.co/PNaMp5ImGr",Boca
29,,1463888738199691267,1591042955678081029,2022-11-11 12:19:35+00:00,['1591042955678081029'],,1591042955678081029,,"🟥⚽️ Confirmaron las sanciones a los jugadores de #Racing y #Boca

Cuántas fechas de suspensión le dieron Benedetto, Alcaraz y los demás expulsados en la Final del Trofeo de Campeones #Resumido
https://t.co/raGyISdvOP",Boca
30,{'media_keys': ['3_1591041363285610497']},1563975608073428993,1591041388447424513,2022-11-11 12:13:21+00:00,['1591041388447424513'],,1591041388447424513,,"¿RIQUELME DEJA QUE SE VAYA SU JOYA? LA PROMESA DE BOCA QUE PUEDE DECIR ADIÓS

De cara al próximo mercado de pases, Juan Román #Riquelme podría dar a préstamo a una joya de #Boca a otro equipo argentino.

👉 https://t.co/UUX4kOISAC https://t.co/FdVpvSTWVC",Boca
31,,1252704434121052163,1591041113342763009,2022-11-11 12:12:16+00:00,['1591041113342763009'],,1591041113342763009,,"#Voley #Boca gracias a 25 puntos de Corbalán logró doblegar a #GELP por 3-2. Hoy desde las 19:30 se disputará el tercer partido para conocer al campeón de la #FMV. Se podrá ver por la pantalla de DeporTV.

Por @jmrodriguez79 https://t.co/M3zLaTmSzw",Boca
32,{'media_keys': ['3_1591040205276020739']},889970502743318529,1591040216558882816,2022-11-11 12:08:42+00:00,['1591040216558882816'],,1591040216558882816,,"🤔 ¿RIQUELME APUESTA AL FUTURO ADVÍNCULA? LA JOYA QUE ESPERA SU CHANCE EN BOCA

En la dirigencia de #Boca ya le echaron el ojo a una joven promesa que se podría convertir en el próximo Luis Advíncula de Juan Román #Riquelme.

👉https://t.co/Zde0Lp8HBS https://t.co/E1tASeip4T",Boca
33,{'media_keys': ['3_1590887054245781504']},605687883,1591038032651714563,2022-11-11 12:00:01+00:00,['1591038032651714563'],,1591038032651714563,,"📺 HOY EN DEPORTV📺

#VOLEYenDEPORTV
🏐DHF - FINAL (Juego 3)

⏰ 19.20 hs 
👕 #Boca (1)🆚#GimnasiaLP (1)

#WSG2022
🛼🏑 Hockey sobre patines 
🗓️ Semifinales 

⏰ 15.20 hs
🚺 🇦🇷🆚🇵🇹

⏰ 21.50 hs
🚹 🇦🇷🆚🇮🇹 https://t.co/1PP0lSexBL",Boca
34,{'media_keys': ['3_1591035774807539712']},978471016589660161,1591035776938422274,2022-11-11 11:51:03+00:00,['1591035776938422274'],,1591035776938422274,,"La tapa de #AbrazoDeGol de #DiarioCrónica @cronica tiene las duras sanciones para #Benedetto y #Alcaraz luego del escándalo entre #Boca y #Racing en el #TrofeoDeCampeones. Además, #Messi entrenó en el #PSG y tranquilizó a la #SelecciónArgentina. @depoweb @CronicaTV https://t.co/ofiT7OWMCy",Boca
35,{'media_keys': ['3_1591035318249168897']},1507762767146541057,1591035323173294080,2022-11-11 11:49:15+00:00,['1591035323173294080'],,1591035323173294080,,"🚨Lucas Merolla será refuerzo de #Boca.

📌El Xeneize paga U$S4.5M por la ficha del defensor.

👉Firmará contrato por tres temporadas. https://t.co/crzPrTm3nm",Boca
36,,1038499153,1591034568496365573,2022-11-11 11:46:15+00:00,['1591034568496365573'],,1591034568496365573,,¡Lo nuevo de POLIDEPORTERO! https://t.co/cEbJqa9esO #polideportero #river #boca,Boca
37,{'media_keys': ['3_1591031490233655297']},2922320463,1591031501130706947,2022-11-11 11:34:04+00:00,['1591031501130706947'],,1591031501130706947,,#TrofeodeCampeones: confirmaron #sanciones de los 10 #expulsados en la final entre #Boca y #Racing https://t.co/pXT6rCkRDy https://t.co/xPWax72OWo,Boca
38,,3371187351,1591029379395899394,2022-11-11 11:25:38+00:00,['1591029379395899394'],,1591029379395899394,,"Buen Viernes Monada #Bostera...gran jornada Pertutti y recuerden que hoy las #Guerreras pueden meter un nuevo titulo para el Club...19.00hs todos al #Quinquela a hacerles el Aguante..🎶🎵OTRA OTRA VUELTA #BOCA!!!🎵🎶🎼👍👌
😇SANJO💙💛💙
⭐73⭐👑✈",Boca
39,,245527937,1591028034164883459,2022-11-11 11:20:17+00:00,['1591028034164883459'],,1591028034164883459,,Cuida tu #salud! Tu #boca no esta de #oferta https://t.co/VqawYVaRN0,Boca
40,,1154014179633840130,1591027275293921284,2022-11-11 11:17:16+00:00,['1591027275293921284'],,1591027275293921284,,"⚠️🚨

@afa confirmó los suspendidos en #Boca para el arranque del torneo en 2023, luego de la final ante Racing:

#Benedetto: 4 fechas
#Fabra: 2 fechas
#Zambrano: 1 fecha
#Villa: 1 fecha
#Varela: 1 fecha
#PulpoGonzález: 1 fecha
#Advíncula: 1 fecha
#Pol: 1 fecha (5 amarillas)",Boca
41,,1154014179633840130,1591026318975852545,2022-11-11 11:13:28+00:00,['1591026318975852545'],,1591026318975852545,,"En #Boca interesan:

William Tesillo (León México)
Lucas Merolla (Huracán)
Adonis Frías (Defensa)
Nazareno Colombo (Defensa)

Desde el CDF quieren incorporar a 2 de estos 4 defensores centrales",Boca
42,{'media_keys': ['3_1591024618051178496']},1237193250135576576,1590813602268991489,2022-11-11 11:07:16+00:00,['1591024755276120064'],,1591024755276120064,219402785.0,"@metroadelantado Lo que era una final más de una Copa Nacional sin mucha importancia, #Boca por ser mal perdedor y abandonar la hizo épica. Y Benedetto otra vez es meme.. https://t.co/GkKfmb4rCL",Boca
43,,978471016589660161,1591023120906862592,2022-11-11 11:00:46+00:00,['1591023120906862592'],,1591023120906862592,,"#ÚltimoMomento Marcos Rojo le marcó la cancha a los dirigentes de Boca y dijó quien tiene que ser el entrenador del equipo. Entérate de todo, en la nota.
#Boca #MarcosRojo #Xeneize
 https://t.co/vZxOyb1vxU",Boca
44,,3816919516,1591023120760320001,2022-11-11 11:00:46+00:00,['1591023120760320001'],,1591023120760320001,,"#ÚltimoMomento Marcos Rojo le marcó la cancha a los dirigentes de Boca y dijó quien tiene que ser el entrenador del equipo. Entérate de todo, en la nota.
#Boca #MarcosRojo #Xeneize
 https://t.co/ZP5VOuGlHJ",Boca
45,,176979194,1591023120655290369,2022-11-11 11:00:46+00:00,['1591023120655290369'],,1591023120655290369,,"#ÚltimoMomento Marcos Rojo le marcó la cancha a los dirigentes de Boca y dijó quien tiene que ser el entrenador del equipo. Entérate de todo, en la nota.
#Boca #MarcosRojo #Xeneize
 https://t.co/HGkpUhqPB3",Boca
46,,176979194,1591017941524697088,2022-11-11 10:40:11+00:00,['1591017941524697088'],,1591017941524697088,,"#Atención El Tribunal de Disciplina de la AFA dio a conocer las durísimas saciones a los  jugadores del Xeneize y la Academia que vieron la roja en la final del Trofeo de Campeones. Toda la info, en la nota. #Boca #Racing #Benedetto #Alcaraz
https://t.co/xOCj8gMtnn",Boca
47,{'media_keys': ['3_1591010872490598400']},988408237249744896,1591010874268975105,2022-11-11 10:12:06+00:00,['1591010874268975105'],,1591010874268975105,,"Opportunities for Maintenance Technician in Boca Raton, FL #Boca Raton #construction
Apply →: https://t.co/PSmBAPl7Aw https://t.co/HxPsVyMtNZ",Boca
48,{'media_keys': ['3_1591008333238001665']},1535188797675257856,1591008335209316352,2022-11-11 10:02:01+00:00,['1591008335209316352'],,1591008335209316352,,#Deus #JESUS #CRISTO #JesusCristo #ESPÍRITO #SANTO #ESPIRITOSANTO #vigiar #orar #devocional  #livro #Capítulo #versiculo #mece #Pois #coração #crê #justiça #boca #confessa #Salvação #Romanos #NVI https://t.co/7uJUhNPyPS,Boca
49,{'media_keys': ['3_1591005838017236994']},1583939847479328771,1591005842257727489,2022-11-11 09:52:06+00:00,['1591005842257727489'],,1591005842257727489,,#bocaelunicogrande #DaleBoca #Boca es su gente👍 https://t.co/xrIorc5Yuj,Boca
50,,2651841506,1590993925065641984,2022-11-11 09:04:45+00:00,['1590993925065641984'],,1590993925065641984,,FLASH DIARIO de Zona Norte San Martin. Vicente Lopez. San Isidro. San Fernando. Tigre! https://t.co/HYYJBFBOkz Gracias a @populardiario @todonoticias #boca #protagonistas,Boca
51,,1293715800092704768,1590992997189050370,2022-11-11 09:01:04+00:00,['1590992997189050370'],,1590992997189050370,,"BOCA
Views last 24h: 28,292
Total views: 65,817,523

#BOCA #Dreamcatcher #Apocalypse #Follow_us #VISION",Boca
52,{'media_keys': ['3_1590968892490383360']},741606993723559936,1590968905027457025,2022-11-11 07:25:20+00:00,['1590968905027457025'],,1590968905027457025,,"Calidad garantizada👌🏻

𝓜𝓪𝓻𝓲𝓼𝓬𝓸𝓼 𝓡𝓸𝓫𝓵𝓮𝓼 𝓢.𝓛.
Información y Pedidos
➡ https://t.co/caNetx1rLv
☎ 959 24 80 48 - 671 138 629
info@mariscosrobles.es
#Huelva #España
#langostino #boca #carabinero #cigala #gambas #marisco https://t.co/Jo5CGzu6mr",Boca
53,,1590952838829678594,1590962081364598784,2022-11-11 06:58:13+00:00,['1590962081364598784'],,1590962081364598784,,"#strokebuddy #bisexual #cruising #CouplesPlay #barebackcumpig #BarebackBreeding #jerkmeoff #watchyoufuck
#sofl #boca #ftlauderdale #cumdumspter https://t.co/T4W9DV94l2",Boca
54,{'media_keys': ['7_1590960371954614272']},1569204910520139777,1590960452187881472,2022-11-11 06:51:45+00:00,['1590960452187881472'],,1590960452187881472,,"Unas #vias súper famosas 🔥💦🔥. ¿Quién las ubica? Cuántos #lechazos no se dieron aquí jajaja 😈.
Un regalito para ustedes desde mi cel anterior.
🔃 y ♥️ para más contenido.
#cruising #gay #cumlovers #venida #mecos #Boca #mouth #leche #sucking #cock #verga #peluda #hairy #Chavito https://t.co/vTCVEXMFCw",Boca
55,{'media_keys': ['3_1590953922415497216']},1354255832947560454,1590953924546424833,2022-11-11 06:25:48+00:00,['1590953924546424833'],,1590953924546424833,,"Las sanciones de los jugadores de #Racing y #Boca. Dónde #Alcaraz recibió 3 fechas, #Galván 2 y #Carbonero 1. 

¿Qué opinan? ¿No será poco para ellos y mucho para los nuestros? 🤔

Igualmente en @RacingManiacos
#Blanco dijo que hará el descargo.

ℹ️ @CLMerlo / @GerGarciaGrova https://t.co/gyYCc8CbnY",Boca
56,{'media_keys': ['7_1590952021280047104']},1354255832947560454,1590952060325089281,2022-11-11 06:18:24+00:00,['1590952060325089281'],,1590952060325089281,,"No se pierdan el relato de Walter #Nelson para #RadioLaRed, en lo que fue el final del partido entre #Racing y #Boca. Dónde dió su opinión sobre el escándalo del gol y festejo de #Alcaraz. 

FULL RELATO EN EL INSTAGRAM: 
https://t.co/qI81I55ghF https://t.co/LUXEuRUPEp",Boca
57,,1022114316,1590739645373222912,2022-11-11 05:28:52+00:00,['1590939595830882304'],{'place_id': '0116822976069bc9'},1590939595830882304,3376488509.0,"@1903Academia @RacingClub Cuchame!! Los títulos se festejan y se ganan!! Las chicanas son otra cosa, es folklore... pero todo título se festeja!! Y más cuando le ganas al más grande #Boca",Boca
58,,1022114316,1590819957532942339,2022-11-11 05:23:45+00:00,['1590938309433376769'],{'place_id': '0116822976069bc9'},1590938309433376769,1.307876721086075e+18,"@_soyderiver_ Creo, como hincha de #Boca, que los equipos argentinos pueden competir con los brasileños!! El problema radica en la corrupbol, no en los millones",Boca
59,{'media_keys': ['3_1590924953246916608']},3091456745,1590924965163192320,2022-11-11 04:30:44+00:00,['1590924965163192320'],,1590924965163192320,,"#TrofeodeCampeones |

El tribunal de Disciplina publicó las sanciones del encuentro de #Racing - #Boca:

4 fechas para Darío Benedetto
3 fechas para Carlos Alcaraz 
2 fechas para Frank Fabra y Jonathan Galván
1 fecha para Zambrano,Villa, González, Advincula,  Varela y Carbonero. https://t.co/8TDVowJQou",Boca
60,,953830003594194944,1590914041089642496,2022-11-11 03:47:19+00:00,['1590914041089642496'],,1590914041089642496,,"Se conocieron las #sanciones para los expulsados en la final entre #Boca y #Racing: Benedetto y Alcaraz, los más castigados https://t.co/Gwo7288mNG",Boca
61,,814132591469150208,1590909734625988608,2022-11-11 03:30:13+00:00,['1590909734625988608'],,1590909734625988608,,El jugador de Boca que se tatuó al Ave Fénix #Boca #DaleBocaEh | Olé https://t.co/4v3JgoOIok,Boca
62,{'media_keys': ['7_1590908714738909185']},1587613493506752517,1590908809626923008,2022-11-11 03:26:32+00:00,['1590908809626923008'],,1590908809626923008,,Conteudo adulto socaflix putaria24h sex porno +18 gozando na boca da novinha 🔞 #adulto #socaflix #putaria24h #PUTARIARJ #sex #porn #gozada #gozando #Boca #NOVINHATESUDA #mulheres #homens https://t.co/9E0rnLRwGJ,Boca
